item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_368,368,era,"For Nivolumab, Ipilimumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_368__For_Nivolumab_Ipilimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_368__For_Nivolumab_Ipilimumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_400,400,era,"For Pembrolizumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_400__For_Pembrolizumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_400__For_Pembrolizumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_405,405,era,"For Chemotherapy trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_405__For_Chemotherapy_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_405__For_Chemotherapy_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_448,448,era,"For Nivolumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_448__For_Nivolumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_448__For_Nivolumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_476,476,era,"For Avelumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_476__For_Avelumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/era__row_476__For_Avelumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_16,16,irAE_assessed,"In Head and Neck trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_16__In_Head_and_Neck_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_ev,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_16__In_Head_and_Neck_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_ev/ground_truth_table.csv
row_56,56,irAE_assessed,"In Multiple Myeloma trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_56__In_Multiple_Myeloma_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_56__In_Multiple_Myeloma_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse/ground_truth_table.csv
row_70,70,irAE_assessed,"In Mesothelioma trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_70__In_Mesothelioma_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_eve,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_70__In_Mesothelioma_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_eve/ground_truth_table.csv
row_79,79,irAE_assessed,"In Pancreatic trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_79__In_Pancreatic_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_79__In_Pancreatic_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
row_104,104,irAE_assessed,"In Renal cell trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_104__In_Renal_cell_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_104__In_Renal_cell_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
row_138,138,irAE_assessed,"In Breast trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_138__In_Breast_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events_ir,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_138__In_Breast_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events_ir/ground_truth_table.csv
row_186,186,irAE_assessed,"In Hepatocellular trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_186__In_Hepatocellular_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_e,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_186__In_Hepatocellular_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_e/ground_truth_table.csv
row_209,209,irAE_assessed,"In Prostate trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_209__In_Prostate_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_209__In_Prostate_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events/ground_truth_table.csv
row_324,324,irAE_assessed,"In Esophageal/GEJ trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_324__In_Esophageal_GEJ_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_e,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_324__In_Esophageal_GEJ_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_e/ground_truth_table.csv
row_327,327,irAE_assessed,"In Urothelial trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_327__In_Urothelial_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_327__In_Urothelial_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
row_329,329,irAE_assessed,"In Melanoma trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_329__In_Melanoma_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_329__In_Melanoma_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events/ground_truth_table.csv
row_346,346,irAE_assessed,"In NSCLC trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_346__In_NSCLC_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events_irA,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_346__In_NSCLC_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events_irA/ground_truth_table.csv
row_457,457,irAE_assessed,"In Colorectal trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_457__In_Colorectal_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_457__In_Colorectal_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
row_500,500,irAE_assessed,"In Bladder trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_500__In_Bladder_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events_i,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_500__In_Bladder_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_events_i/ground_truth_table.csv
row_501,501,irAE_assessed,"In Gastric/GEJ trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_501__In_Gastric_GEJ_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_even,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/irAE_assessed__row_501__In_Gastric_GEJ_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_even/ground_truth_table.csv
row_4,4,is_combination,"In Prostate trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_4__In_Prostate_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_4__In_Prostate_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_35,35,is_combination,"In Pancreatic trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_35__In_Pancreatic_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_35__In_Pancreatic_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_60,60,is_combination,"In Gastric/GEJ trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_60__In_Gastric_GEJ_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_60__In_Gastric_GEJ_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_93,93,is_combination,"In NSCLC trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_93__In_NSCLC_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_93__In_NSCLC_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_125,125,is_combination,"In Hodgkin Lymphoma trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_125__In_Hodgkin_Lymphoma_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_125__In_Hodgkin_Lymphoma_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_126,126,is_combination,"In Breast trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_126__In_Breast_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_126__In_Breast_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_180,180,is_combination,"In Mesothelioma trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_180__In_Mesothelioma_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_180__In_Mesothelioma_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_205,205,is_combination,"In Urothelial trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_205__In_Urothelial_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_205__In_Urothelial_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_215,215,is_combination,"In Colorectal trials, convert 'Type of therapy' into is_combination = true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_215__In_Colorectal_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/is_combination__row_215__In_Colorectal_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
